run_id,queried_at,symbol,company_name,kpi_code,kpi_name,value,display_value,judgement,formula,source,detail,status
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,06,Relative Net Inflow,,N/A,資料不足,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=缺資料; Inflows=N/A; Outflows=N/A; Net=N/A; Market Cap=$2043.58B,需 Inflows/Outflows 資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,07,Institutional Activity Score,,N/A,資料不足,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=N/A; Relative Net Inflow=N/A,需 KPI 5 與 KPI 6 資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,08,Short Interest %,,N/A,資料不足,short shares / float * 100,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat Short Interest 自動抓取成功 (NASDAQ),需 MarketBeat 資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,09,Short Interest Change,,N/A,資料不足,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat Short Interest 自動抓取成功 (NASDAQ),需 MarketBeat 資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,10,Days To Cover,,N/A,資料不足,short shares / average daily volume,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat Short Interest 自動抓取成功 (NASDAQ),需 MarketBeat 資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,11,ESG Score,66.0,66,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=67/100; Social=65/100; Governance=67/100; Total=66/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,12,Institutional Float Control,,N/A,資料不足,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=0; Float=281,190,750",缺資料
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,13,Volume Activity,2.687540133083035,2.69%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=203,484,330; Float version=72.37%",OK
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,14,Volume Growth,0.0,0.00%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=203,484,330; 3-month avg volume=203,484,330",OK
40,2026-06-29T23:20:39,SPCX,Space Exploration Technologies Corp.,15,Insider Ownership,18.744,18.744%,高信心,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=18.744%,OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",01,Institutional Ownership,44.932,44.93%,中等機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=3,755,723,871; yfinance heldPercentInstitutions=44.93%",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",02,MRQ Institutional Shares Change,11.2,11.20%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=181,080,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",03,Owners Count Change,-6.19,-6.19%,減少/流失,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=4,285; Fintel 自動抓取成功 (chrome120, session warmup)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",04,Portfolio Allocation Growth,-22.53,-22.53%,配置下降,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.72%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",05,Buyer/Seller Ratio,1.542060278902384,1.54,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=3,428; Sellers=2,223; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",06,Relative Net Inflow,3.7363670701787934,3.74%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$90.46B; Outflows=$34.35B; Net=$56.11B; Market Cap=$1501.73B,OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",07,Institutional Activity Score,5.761703246321594,5.76,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.54; Relative Net Inflow=3.74%,OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",08,Short Interest %,2.6,2.60%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=78,183,135; Previous short=76,947,758; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",09,Short Interest Change,1.61,1.61%,空頭部位穩定,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=78,183,135; Previous short=76,947,758; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",10,Days To Cover,1.6,1.60,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=78,183,135; Previous short=76,947,758; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",11,ESG Score,59.0,59,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=63/100; Social=54/100; Governance=59/100; Total=59/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",12,Institutional Float Control,64.27580287588287,64.28%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=1,687,521,850; Float=2,625,438,772",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",13,Volume Activity,1.2517648159123678,1.25%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=47,012,830; Float version=1.79%",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",14,Volume Growth,-17.017785684158028,-17.02%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=47,012,830; 3-month avg volume=56,654,104",OK
42,2026-06-29T23:43:22,TSLA,"Tesla, Inc.",15,Insider Ownership,18.737000000000002,18.737%,高信心,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=18.737%,OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,01,Institutional Ownership,15.642999,15.64%,低機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=5,186,474,013; yfinance heldPercentInstitutions=15.64%",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,02,MRQ Institutional Shares Change,,N/A,資料不足,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=N/A; Fintel 自動抓取成功 (chrome120, session warmup)",需 Fintel 資料
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,03,Owners Count Change,1.37,1.37%,弱增長/觀望,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=3,322; Fintel 自動抓取成功 (chrome120, session warmup)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,04,Portfolio Allocation Growth,6.46,6.46%,配置穩定增長,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=1.12%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,05,Buyer/Seller Ratio,1.6338688085676039,1.63,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=2,441; Sellers=1,494; MarketBeat Institutional Ownership 自動抓取成功 (NYSE)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,06,Relative Net Inflow,-0.22206030116176395,-0.22%,資金流出,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$27.48B; Outflows=$32.55B; Net=-$5.07B; Market Cap=$2283.16B,OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,07,Institutional Activity Score,-0.3628173996893346,-0.36,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.63; Relative Net Inflow=-0.22%,OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,08,Short Interest %,0.48,0.48%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=24,584,916; Previous short=28,282,997; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,09,Short Interest Change,-13.08,-13.08%,空頭部位下降,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=24,584,916; Previous short=28,282,997; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,10,Days To Cover,1.8,1.80,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=24,584,916; Previous short=28,282,997; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,11,ESG Score,83.0,83,ESG 風險偏高,(environment + social + governance) / 3,StockCircle ESG Score,Environment=50/100; Social=100/100; Governance=100/100; Total=83/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,12,Institutional Float Control,2.1452745862876403,2.15%,大型股：低影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=811,320,078; Float=37,818,938,572",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,13,Volume Activity,0.28151071350986445,0.28%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=14,600,480; Float version=0.04%",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,14,Volume Growth,6.449016206475722,6.45%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=14,600,480; 3-month avg volume=13,715,937",OK
37,2026-06-29T21:34:24,TSM,Taiwan Semiconductor Manufacturing Company Limited,15,Insider Ownership,0.044000000000000004,0.044%,偏低,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=0.044%,OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,01,Institutional Ownership,38.092,38.09%,低機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=7,958,079,155; yfinance heldPercentInstitutions=38.09%",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,02,MRQ Institutional Shares Change,8.34,8.34%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=246,380,000; Fintel 自動抓取成功 (chrome136, session warmup)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,03,Owners Count Change,-1.99,-1.99%,減少/流失,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=4,523; Fintel 自動抓取成功 (chrome136, session warmup)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,04,Portfolio Allocation Growth,-0.36,-0.36%,配置下降,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.66%; Fintel 自動抓取成功 (chrome136, session warmup)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,05,Buyer/Seller Ratio,1.295389636882905,1.30,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=3,175; Sellers=2,451; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,06,Relative Net Inflow,3.0850214674141196,3.09%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$46.44B; Outflows=$18.29B; Net=$28.15B; Market Cap=$912.47B,OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,07,Institutional Activity Score,3.996304838449543,4.00,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.30; Relative Net Inflow=3.09%,OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,08,Short Interest %,1.05,1.05%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=83,639,731; Previous short=80,020,606; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,09,Short Interest Change,4.52,4.52%,空頭部位穩定,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=83,639,731; Previous short=80,020,606; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,10,Days To Cover,3.4,3.40,回補天數中等,short shares / average daily volume,MarketBeat Short Interest,"Current short=83,639,731; Previous short=80,020,606; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,11,ESG Score,60.0,60,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=71/100; Social=54/100; Governance=55/100; Total=60/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,12,Institutional Float Control,69.29597961738524,69.30%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=3,031,391,512; Float=4,374,556,112",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,13,Volume Activity,0.2950977182131333,0.30%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=23,484,110; Float version=0.54%",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,14,Volume Growth,12.94539372616382,12.95%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=23,484,110; 3-month avg volume=20,792,446",OK
47,2026-06-29T23:54:50,WMT,Walmart Inc.,15,Insider Ownership,44.95,44.950%,高信心,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=44.950%,OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,01,Institutional Ownership,68.738,68.74%,中等機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=4,144,947,162; yfinance heldPercentInstitutions=68.74%",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,02,MRQ Institutional Shares Change,12.77,12.77%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=356,730,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,03,Owners Count Change,1.92,1.92%,弱增長/觀望,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=4,871; Fintel 自動抓取成功 (chrome120, session warmup)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,04,Portfolio Allocation Growth,18.68,18.68%,配置中強增長,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.75%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,05,Buyer/Seller Ratio,1.240927796483352,1.24,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=3,317; Sellers=2,673; MarketBeat Institutional Ownership 自動抓取成功 (NYSE)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,06,Relative Net Inflow,2.7702458863505135,2.77%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$32.17B; Outflows=$16.54B; Net=$15.63B; Market Cap=$564.21B,OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,07,Institutional Activity Score,3.4376751234660134,3.44,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.24; Relative Net Inflow=2.77%,OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,08,Short Interest %,1.16,1.16%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=47,964,187; Previous short=42,132,243; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,09,Short Interest Change,13.84,13.84%,空頭部位增加,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=47,964,187; Previous short=42,132,243; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,10,Days To Cover,3.0,3.00,回補天數中等,short shares / average daily volume,MarketBeat Short Interest,"Current short=47,964,187; Previous short=42,132,243; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NYSE)",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,11,ESG Score,68.0,68,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=59/100; Social=72/100; Governance=72/100; Total=68/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,12,Institutional Float Control,68.88334386366522,68.88%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=2,849,153,780; Float=4,136,201,323",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,13,Volume Activity,0.4985607582517116,0.50%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=20,665,080; Float version=0.50%",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,14,Volume Growth,9.036376483817618,9.04%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=20,665,080; 3-month avg volume=18,952,464",OK
53,2026-06-30T00:24:41,XOM,Exxon Mobil Corporation,15,Insider Ownership,0.08600000299999999,0.086%,偏低,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=0.086%,OK
